   Dia   Mês   Ano  Hora
    12    10  2023    16        0.000000
    12    10  2023    17        0.000000
    12    10  2023    18        0.000000
    12    10  2023    19        0.000000
    12    10  2023    20        0.000000
    12    10  2023    21        0.000000
    12    10  2023    22        0.000000
    12    10  2023    23        0.000000
    13    10  2023    00        0.000000
    13    10  2023    01        0.000000
    13    10  2023    02        0.000000
    13    10  2023    03        0.000000
    13    10  2023    04        0.000000
    13    10  2023    05        0.000000
    13    10  2023    06        0.000000
    13    10  2023    07        0.000000
    13    10  2023    08        0.000000
    13    10  2023    09        0.000000
    13    10  2023    10        0.000000
    13    10  2023    11        0.000000
    13    10  2023    12        0.000000
    13    10  2023    13        0.000000
    13    10  2023    14        0.000000
    13    10  2023    15        0.000000
    13    10  2023    16        0.000000
    13    10  2023    17        0.000000
    13    10  2023    18        0.000000
    13    10  2023    19        0.000000
    13    10  2023    20        0.000000
    13    10  2023    21        0.000000
    13    10  2023    22        0.000000
    13    10  2023    23        0.000000
    14    10  2023    00        0.000000
    14    10  2023    01        0.000000
    14    10  2023    02        0.000000
    14    10  2023    03        0.000000
    14    10  2023    04        0.000000
    14    10  2023    05        0.000000
    14    10  2023    06        0.000000
    14    10  2023    07        0.000000
    14    10  2023    08        0.000000
    14    10  2023    09        0.000000
    14    10  2023    10        0.000000
    14    10  2023    11        0.000000
    14    10  2023    12        0.000000
    14    10  2023    13        0.000000
    14    10  2023    14        0.000000
    14    10  2023    15        0.000000
    14    10  2023    16        0.000000
    14    10  2023    17        0.000000
    14    10  2023    18        0.000000
    14    10  2023    19        0.000000
    14    10  2023    20        0.000000
    14    10  2023    21        0.000000
    14    10  2023    22        0.000000
    14    10  2023    23        0.000000
    15    10  2023    00        0.000000
    15    10  2023    01        0.000000
    15    10  2023    02        0.000000
    15    10  2023    03        0.000000
    15    10  2023    04        0.000000
    15    10  2023    05        0.000000
    15    10  2023    06        0.000000
    15    10  2023    07        0.000000
    15    10  2023    08        0.000000
    15    10  2023    09        0.000000
    15    10  2023    10        0.000000
    15    10  2023    11        0.000000
    15    10  2023    12        0.000000
    15    10  2023    13        0.000000
    15    10  2023    14        0.000000
    15    10  2023    15        0.000000
    15    10  2023    16        0.000000
    15    10  2023    17        0.000000
    15    10  2023    18        0.000000
    15    10  2023    19        0.000000
    15    10  2023    20        0.000000
    15    10  2023    21        0.000000
    15    10  2023    22        0.000000
    15    10  2023    23        0.000000
    16    10  2023    00        0.000000
    16    10  2023    01        0.000000
    16    10  2023    02        0.000000
    16    10  2023    03        0.000000
    16    10  2023    04        0.000000
    16    10  2023    05        0.000000
    16    10  2023    06        0.000000
    16    10  2023    07        0.970000
    16    10  2023    08        6.710000
    16    10  2023    09        3.870000
    16    10  2023    10       16.430000
    16    10  2023    11        0.970000
    16    10  2023    12        2.900000
    16    10  2023    13        2.900000
    16    10  2023    14        1.930000
    16    10  2023    15        0.970000
    16    10  2023    16        0.970000
    16    10  2023    17        2.900000
    16    10  2023    18        2.900000
    16    10  2023    19        0.970000
    16    10  2023    20        2.140000
    16    10  2023    21        1.250000
    16    10  2023    22        1.250000
    16    10  2023    23        0.000000
    17    10  2023    00        0.000000
    17    10  2023    01        0.000000
    17    10  2023    02        0.000000
    17    10  2023    03        0.000000
    17    10  2023    04        0.000000
    17    10  2023    05        0.000000
    17    10  2023    06        0.000000
    17    10  2023    07        0.000000
    17    10  2023    08        0.000000
    17    10  2023    09        0.000000
    17    10  2023    10        0.000000
    17    10  2023    11        0.000000
    17    10  2023    12        0.000000
    17    10  2023    13        0.000000
    17    10  2023    14        0.000000
    17    10  2023    15        0.000000
    17    10  2023    16        0.000000
    17    10  2023    17        0.000000
    17    10  2023    18        0.000000
    17    10  2023    19        0.000000
    17    10  2023    20        0.000000
    17    10  2023    21        0.000000
    17    10  2023    22        0.000000
    17    10  2023    23        0.000000
    18    10  2023    00        0.000000
    18    10  2023    01        0.000000
    18    10  2023    02        0.000000
    18    10  2023    03        0.000000
    18    10  2023    04        0.000000
    18    10  2023    05        0.000000
    18    10  2023    06        0.000000
    18    10  2023    07        0.000000
    18    10  2023    08        0.000000
    18    10  2023    09        0.000000
    18    10  2023    10        0.000000
    18    10  2023    11        0.000000
    18    10  2023    12        0.000000
    18    10  2023    13        0.000000
    18    10  2023    14        0.000000
    18    10  2023    15        0.000000
    18    10  2023    16        0.000000
    18    10  2023    17        0.000000
    18    10  2023    18        0.000000
    18    10  2023    19        0.000000
    18    10  2023    20        0.000000
    18    10  2023    21        0.000000
    18    10  2023    22        0.000000
    18    10  2023    23        0.000000
    19    10  2023    00        0.000000
    19    10  2023    01        0.000000
    19    10  2023    02        0.000000
    19    10  2023    03        0.000000
    19    10  2023    04        0.000000
    19    10  2023    05        0.000000
    19    10  2023    06        0.000000
    19    10  2023    07        0.000000
    19    10  2023    08        0.000000
    19    10  2023    09        0.000000
    19    10  2023    10        0.000000
    19    10  2023    11        0.000000
    19    10  2023    12        0.000000
    19    10  2023    13        0.000000
    19    10  2023    14        0.000000
    19    10  2023    15        0.000000
    19    10  2023    16        0.000000
    19    10  2023    17        0.000000
    19    10  2023    18        0.000000
    19    10  2023    19        0.000000
    19    10  2023    20        0.000000
    19    10  2023    21        0.000000
    19    10  2023    22        0.000000
    19    10  2023    23        0.000000
    20    10  2023    00        0.000000
    20    10  2023    01        0.000000
    20    10  2023    02        0.000000
    20    10  2023    03        0.000000
    20    10  2023    04        0.000000
    20    10  2023    05        0.000000
    20    10  2023    06        0.000000
    20    10  2023    07        0.000000
    20    10  2023    08        0.000000
    20    10  2023    09        0.000000
    20    10  2023    10        0.000000
    20    10  2023    11        0.000000
    20    10  2023    12        0.000000
    20    10  2023    13        0.000000
    20    10  2023    14        0.000000
    20    10  2023    15        0.000000
    20    10  2023    16        0.000000
    20    10  2023    17        0.000000
    20    10  2023    18        0.000000
    20    10  2023    19        0.000000
    20    10  2023    20        0.000000
    20    10  2023    21        0.000000
    20    10  2023    22        0.000000
    20    10  2023    23        0.000000
    21    10  2023    00        0.000000
    21    10  2023    01        0.000000
    21    10  2023    02        0.000000
    21    10  2023    03        0.000000
    21    10  2023    04        0.000000
    21    10  2023    05        0.000000
    21    10  2023    06        0.000000
    21    10  2023    07        0.000000
    21    10  2023    08        0.000000
    21    10  2023    09        0.000000
    21    10  2023    10        0.000000
    21    10  2023    11        0.000000
    21    10  2023    12        0.000000
    21    10  2023    13        0.000000
    21    10  2023    14        0.000000
    21    10  2023    15        0.000000
    21    10  2023    16        0.000000
    21    10  2023    17        0.000000
    21    10  2023    18        0.000000
    21    10  2023    19        0.000000
    21    10  2023    20        0.000000
    21    10  2023    21        0.000000
    21    10  2023    22        0.000000
    21    10  2023    23        0.000000
    22    10  2023    00        0.000000
    22    10  2023    01        0.000000
    22    10  2023    02        0.000000
    22    10  2023    03        0.000000
    22    10  2023    04        0.000000
    22    10  2023    05        0.000000
    22    10  2023    06        0.000000
    22    10  2023    07        0.000000
    22    10  2023    08        0.000000
    22    10  2023    09        0.000000
    22    10  2023    10        0.000000
    22    10  2023    11        0.000000
    22    10  2023    12        0.000000
    22    10  2023    13        0.000000
    22    10  2023    14        0.000000
    22    10  2023    15        0.000000
    22    10  2023    16        0.000000
    22    10  2023    17        0.000000
    22    10  2023    18        0.000000
    22    10  2023    19        0.000000
    22    10  2023    20        4.900000
    22    10  2023    21        2.450000
    22    10  2023    22        0.660000
    22    10  2023    23        0.000000
    23    10  2023    00       -1.000000
    23    10  2023    01       -1.000000
    23    10  2023    02       -1.000000
    23    10  2023    03       -1.000000
    23    10  2023    04       -1.000000
    23    10  2023    05       -1.000000
    23    10  2023    06       -1.000000
    23    10  2023    07       -1.000000
    23    10  2023    08       -1.000000
    23    10  2023    09       -1.000000
    23    10  2023    10       -1.000000
    23    10  2023    11       -1.000000
    23    10  2023    12       -1.000000
    23    10  2023    13       -1.000000
    23    10  2023    14       -1.000000
    23    10  2023    15       -1.000000
    23    10  2023    16       -1.000000
    23    10  2023    17       -1.000000
    23    10  2023    18       -1.000000
    23    10  2023    19       -1.000000
    23    10  2023    20       -1.000000
    23    10  2023    21       -1.000000
    23    10  2023    22       -1.000000
    23    10  2023    23       -1.000000
    24    10  2023    00        0.000000
    24    10  2023    01        0.000000
    24    10  2023    02        0.000000
    24    10  2023    03        0.000000
    24    10  2023    04        0.000000
    24    10  2023    05        0.000000
    24    10  2023    06        0.000000
    24    10  2023    07        0.000000
    24    10  2023    08        0.000000
    24    10  2023    09        0.000000
    24    10  2023    10        0.000000
    24    10  2023    11        0.000000
    24    10  2023    12        0.000000
    24    10  2023    13        0.000000
    24    10  2023    14        0.000000
    24    10  2023    15        0.000000
    24    10  2023    16        0.000000
    24    10  2023    17        0.000000
    24    10  2023    18        0.000000
    24    10  2023    19        0.000000
    24    10  2023    20        0.000000
    24    10  2023    21        0.000000
    24    10  2023    22        0.000000
    24    10  2023    23        0.000000
    25    10  2023    00        0.000000
    25    10  2023    01        0.000000
    25    10  2023    02        0.000000
    25    10  2023    03        0.000000
    25    10  2023    04        0.000000
    25    10  2023    05        0.000000
    25    10  2023    06        0.000000
    25    10  2023    07        0.000000
    25    10  2023    08        0.000000
    25    10  2023    09        0.000000
    25    10  2023    10        0.000000
    25    10  2023    11        0.000000
    25    10  2023    12        0.000000
    25    10  2023    13        0.000000
    25    10  2023    14        0.000000
    25    10  2023    15        0.000000
    25    10  2023    16        0.000000
    25    10  2023    17        0.000000
    25    10  2023    18        0.000000
    25    10  2023    19        0.000000
    25    10  2023    20        0.000000
    25    10  2023    21        0.000000
    25    10  2023    22        0.000000
    25    10  2023    23        0.000000
    26    10  2023    00        0.000000
    26    10  2023    01        0.000000
    26    10  2023    02        0.000000
    26    10  2023    03        0.000000
    26    10  2023    04        0.000000
    26    10  2023    05        0.000000
    26    10  2023    06        0.000000
    26    10  2023    07        0.000000
    26    10  2023    08        0.000000
    26    10  2023    09        0.000000
    26    10  2023    10        0.000000
    26    10  2023    11        0.000000
    26    10  2023    12        0.000000
    26    10  2023    13        0.000000
    26    10  2023    14        0.000000
    26    10  2023    15        0.000000
    26    10  2023    16        0.000000
    26    10  2023    17        0.000000
    26    10  2023    18        0.000000
    26    10  2023    19        0.000000
    26    10  2023    20        0.000000
    26    10  2023    21        0.000000
    26    10  2023    22        0.000000
    26    10  2023    23        0.000000
    27    10  2023    00        0.000000
    27    10  2023    01        0.000000
    27    10  2023    02        0.000000
    27    10  2023    03        0.000000
    27    10  2023    04        0.000000
    27    10  2023    05        0.000000
    27    10  2023    06        0.000000
    27    10  2023    07        0.000000
    27    10  2023    08        0.000000
    27    10  2023    09        0.000000
    27    10  2023    10        0.000000
    27    10  2023    11        0.000000
    27    10  2023    12        0.000000
    27    10  2023    13        0.000000
    27    10  2023    14        0.000000
    27    10  2023    15        0.000000
    27    10  2023    16        0.000000
    27    10  2023    17        0.000000
    27    10  2023    18        0.000000
    27    10  2023    19        0.000000
    27    10  2023    20        0.000000
    27    10  2023    21        0.000000
    27    10  2023    22        0.000000
    27    10  2023    23        0.000000
    28    10  2023    00        0.000000
    28    10  2023    01        0.000000
    28    10  2023    02        0.000000
    28    10  2023    03        0.000000
    28    10  2023    04        0.000000
    28    10  2023    05        0.000000
    28    10  2023    06        0.000000
    28    10  2023    07        0.000000
    28    10  2023    08        0.000000
    28    10  2023    09        0.000000
    28    10  2023    10        0.000000
    28    10  2023    11        0.000000
    28    10  2023    12        0.000000
    28    10  2023    13        0.000000
    28    10  2023    14        0.000000
    28    10  2023    15        0.000000
    28    10  2023    16        0.000000
    28    10  2023    17        0.000000
    28    10  2023    18        0.000000
    28    10  2023    19        0.000000
    28    10  2023    20        0.000000
    28    10  2023    21        0.000000
    28    10  2023    22        0.000000
    28    10  2023    23        0.000000
    29    10  2023    00        0.000000
    29    10  2023    01        0.000000
    29    10  2023    02        0.000000
    29    10  2023    03        0.000000
    29    10  2023    04        0.000000
    29    10  2023    05        0.000000
    29    10  2023    06        0.000000
    29    10  2023    07        0.000000
    29    10  2023    08        0.000000
    29    10  2023    09        0.000000
    29    10  2023    10        0.000000
    29    10  2023    11        0.000000
    29    10  2023    12        0.000000
    29    10  2023    13        0.000000
    29    10  2023    14        0.000000
    29    10  2023    15        0.000000
    29    10  2023    16        0.000000
    29    10  2023    17        0.000000
    29    10  2023    18        0.000000
    29    10  2023    19        0.000000
    29    10  2023    20        0.000000
    29    10  2023    21        0.000000
    29    10  2023    22        0.000000
    29    10  2023    23        0.000000
    30    10  2023    00        0.000000
    30    10  2023    01        0.000000
    30    10  2023    02        0.000000
    30    10  2023    03        0.000000
    30    10  2023    04        0.000000
    30    10  2023    05        0.000000
    30    10  2023    06        0.000000
    30    10  2023    07        0.000000
    30    10  2023    08        0.000000
    30    10  2023    09        0.000000
    30    10  2023    10        0.000000
    30    10  2023    11        0.000000
    30    10  2023    12        0.360000
    30    10  2023    13        0.640000
    30    10  2023    14        0.000000
    30    10  2023    15        0.000000
    30    10  2023    16        0.000000
    30    10  2023    17        0.000000
    30    10  2023    18        0.000000
    30    10  2023    19        0.000000
    30    10  2023    20        0.000000
    30    10  2023    21        0.000000
    30    10  2023    22        0.000000
    30    10  2023    23        0.000000
    31    10  2023    00        0.000000
    31    10  2023    01        0.000000
    31    10  2023    02        0.000000
    31    10  2023    03        0.000000
    31    10  2023    04        0.000000
    31    10  2023    05        0.000000
    31    10  2023    06        0.000000
    31    10  2023    07        0.000000
    31    10  2023    08        0.000000
    31    10  2023    09        0.000000
    31    10  2023    10        0.000000
    31    10  2023    11        0.000000
    31    10  2023    12        0.000000
    31    10  2023    13        0.000000
    31    10  2023    14        0.000000
    31    10  2023    15        0.000000
    31    10  2023    16        0.000000
    31    10  2023    17        0.000000
    31    10  2023    18        0.000000
    31    10  2023    19        0.000000
    31    10  2023    20        0.000000
    31    10  2023    21        0.000000
    31    10  2023    22        0.000000
    31    10  2023    23        0.000000
    01    11  2023    00        0.000000
    01    11  2023    01        0.000000
    01    11  2023    02        0.000000
    01    11  2023    03        0.000000
    01    11  2023    04        0.000000
    01    11  2023    05        0.000000
    01    11  2023    06        0.000000
    01    11  2023    07        0.000000
    01    11  2023    08        0.000000
    01    11  2023    09        0.000000
    01    11  2023    10        0.000000
    01    11  2023    11        0.000000
    01    11  2023    12        0.000000
    01    11  2023    13        0.000000
    01    11  2023    14        0.000000
    01    11  2023    15        0.000000
    01    11  2023    16        0.000000
    01    11  2023    17        0.000000
    01    11  2023    18        0.000000
    01    11  2023    19        0.000000
    01    11  2023    20        0.000000
    01    11  2023    21        0.000000
    01    11  2023    22        0.000000
    01    11  2023    23        0.000000
    02    11  2023    00        0.690000
    02    11  2023    01        2.390000
    02    11  2023    02        0.770000
    02    11  2023    03        0.060000
    02    11  2023    04        0.800000
    02    11  2023    05        1.590000
    02    11  2023    06        0.930000
    02    11  2023    07        0.000000
    02    11  2023    08        0.000000
    02    11  2023    09        0.000000
    02    11  2023    10        0.000000
    02    11  2023    11        0.000000
    02    11  2023    12        0.000000
    02    11  2023    13        0.000000
    02    11  2023    14        0.000000
    02    11  2023    15        0.000000
    02    11  2023    16        1.590000
    02    11  2023    17        3.180000
    02    11  2023    18        3.980000
    02    11  2023    19        3.980000
    02    11  2023    20        2.060000
    02    11  2023    21        0.800000
    02    11  2023    22        3.190000
    02    11  2023    23        0.000000
    03    11  2023    00        0.000000
    03    11  2023    01        0.000000
    03    11  2023    02        0.000000
    03    11  2023    03        0.000000
    03    11  2023    04        0.000000
    03    11  2023    05        0.000000
    03    11  2023    06        0.000000
    03    11  2023    07        0.000000
    03    11  2023    08        0.890000
    03    11  2023    09        1.230000
    03    11  2023    10        7.380000
    03    11  2023    11        3.690000
    03    11  2023    12        3.690000
    03    11  2023    13       11.060000
    03    11  2023    14        9.830000
    03    11  2023    15        1.230000
    03    11  2023    16        0.000000
    03    11  2023    17        0.000000
    03    11  2023    18        0.000000
    03    11  2023    19        0.000000
    03    11  2023    20        0.000000
    03    11  2023    21        0.000000
    03    11  2023    22        0.000000
    03    11  2023    23        0.000000
    04    11  2023    00        0.000000
    04    11  2023    01        0.000000
    04    11  2023    02        0.000000
    04    11  2023    03        0.000000
    04    11  2023    04        0.000000
    04    11  2023    05        0.000000
    04    11  2023    06        0.000000
    04    11  2023    07        0.000000
    04    11  2023    08        0.000000
    04    11  2023    09        0.000000
    04    11  2023    10        0.000000
    04    11  2023    11        0.000000
    04    11  2023    12        0.000000
    04    11  2023    13        0.000000
    04    11  2023    14        0.000000
    04    11  2023    15        0.000000
    04    11  2023    16        0.000000
    04    11  2023    17        0.000000
    04    11  2023    18        0.000000
    04    11  2023    19        0.000000
    04    11  2023    20        0.000000
    04    11  2023    21        0.000000
    04    11  2023    22        0.000000
    04    11  2023    23        0.000000
    05    11  2023    00        0.000000
    05    11  2023    01        0.000000
    05    11  2023    02        0.000000
    05    11  2023    03        0.000000
    05    11  2023    04        0.000000
    05    11  2023    05        0.000000
    05    11  2023    06        0.000000
    05    11  2023    07        0.000000
    05    11  2023    08        0.000000
    05    11  2023    09        0.000000
    05    11  2023    10        0.000000
    05    11  2023    11        0.000000
    05    11  2023    12        0.000000
    05    11  2023    13        0.000000
    05    11  2023    14        0.000000
    05    11  2023    15        0.000000
    05    11  2023    16        0.000000
    05    11  2023    17        0.000000
    05    11  2023    18        0.000000
    05    11  2023    19        0.000000
    05    11  2023    20        0.000000
    05    11  2023    21        0.000000
    05    11  2023    22        0.000000
    05    11  2023    23        0.000000
    06    11  2023    00        0.000000
    06    11  2023    01        0.000000
    06    11  2023    02        0.000000
    06    11  2023    03        0.000000
    06    11  2023    04        0.000000
    06    11  2023    05        0.000000
    06    11  2023    06        0.000000
    06    11  2023    07        0.000000
    06    11  2023    08        0.000000
    06    11  2023    09        0.000000
    06    11  2023    10        0.000000
    06    11  2023    11        0.000000
    06    11  2023    12        0.000000
    06    11  2023    13        0.000000
    06    11  2023    14        0.000000
    06    11  2023    15        0.000000
    06    11  2023    16        0.000000
    06    11  2023    17        0.000000
    06    11  2023    18        0.000000
    06    11  2023    19        0.000000
    06    11  2023    20        0.000000
    06    11  2023    21        0.000000
    06    11  2023    22        0.000000
    06    11  2023    23        0.000000
    07    11  2023    00        0.000000
    07    11  2023    01        0.000000
    07    11  2023    02        0.000000
    07    11  2023    03        0.000000
    07    11  2023    04        0.000000
    07    11  2023    05        0.000000
    07    11  2023    06        0.000000
    07    11  2023    07        0.000000
    07    11  2023    08        0.000000
    07    11  2023    09        0.000000
    07    11  2023    10        0.000000
    07    11  2023    11        0.000000
    07    11  2023    12        0.000000
    07    11  2023    13        0.000000
    07    11  2023    14        0.000000
    07    11  2023    15        0.000000
    07    11  2023    16        0.000000
    07    11  2023    17        0.000000
    07    11  2023    18        0.000000
    07    11  2023    19        0.000000
    07    11  2023    20        0.000000
    07    11  2023    21        0.000000
    07    11  2023    22        0.000000
    07    11  2023    23        0.000000
    08    11  2023    00        0.000000
    08    11  2023    01        0.000000
    08    11  2023    02        0.000000
    08    11  2023    03        0.000000
    08    11  2023    04        0.000000
    08    11  2023    05        0.000000
    08    11  2023    06        0.000000
    08    11  2023    07        0.000000
    08    11  2023    08        0.000000
    08    11  2023    09        0.000000
    08    11  2023    10        0.000000
    08    11  2023    11        0.000000
    08    11  2023    12        0.000000
    08    11  2023    13        0.000000
    08    11  2023    14        0.000000
    08    11  2023    15        0.000000
    08    11  2023    16        0.000000
    08    11  2023    17        0.000000
    08    11  2023    18        0.000000
    08    11  2023    19        0.000000
    08    11  2023    20        0.000000
    08    11  2023    21        0.000000
    08    11  2023    22        0.000000
    08    11  2023    23        0.000000
    09    11  2023    00        0.000000
    09    11  2023    01        0.000000
    09    11  2023    02        0.000000
    09    11  2023    03        0.000000
    09    11  2023    04        0.000000
    09    11  2023    05        0.000000
    09    11  2023    06        0.000000
    09    11  2023    07        0.000000
    09    11  2023    08        0.000000
    09    11  2023    09        0.000000
    09    11  2023    10        0.000000
    09    11  2023    11        0.000000
    09    11  2023    12        0.000000
    09    11  2023    13        0.000000
    09    11  2023    14        0.000000
    09    11  2023    15        0.000000
    09    11  2023    16        0.000000
    09    11  2023    17        0.000000
    09    11  2023    18        0.000000
    09    11  2023    19        0.000000
    09    11  2023    20        0.000000
    09    11  2023    21        0.000000
    09    11  2023    22        0.000000
    09    11  2023    23        0.000000
    10    11  2023    00        0.000000
    10    11  2023    01        0.000000
    10    11  2023    02        0.000000
    10    11  2023    03        0.000000
    10    11  2023    04        0.000000
    10    11  2023    05        0.000000
    10    11  2023    06        0.000000
    10    11  2023    07        0.000000
    10    11  2023    08        0.000000
    10    11  2023    09        0.000000
    10    11  2023    10        0.000000
    10    11  2023    11        0.000000
    10    11  2023    12        0.000000
    10    11  2023    13        0.000000
    10    11  2023    14        0.000000
    10    11  2023    15        0.000000
    10    11  2023    16        0.000000
    10    11  2023    17        0.000000
    10    11  2023    18        0.000000
    10    11  2023    19        0.000000
    10    11  2023    20        0.000000
    10    11  2023    21        0.000000
    10    11  2023    22        0.000000
    10    11  2023    23        0.000000
    11    11  2023    00        0.000000
    11    11  2023    01        0.000000
    11    11  2023    02        0.000000
    11    11  2023    03        0.000000
    11    11  2023    04        0.000000
    11    11  2023    05        0.000000
    11    11  2023    06        0.000000
    11    11  2023    07        0.000000
    11    11  2023    08        0.000000
    11    11  2023    09        0.000000
    11    11  2023    10        0.000000
    11    11  2023    11        0.000000
    11    11  2023    12        0.000000
    11    11  2023    13        0.000000
    11    11  2023    14       11.840000
    11    11  2023    15        2.730000
    11    11  2023    16       10.930000
    11    11  2023    17       15.480000
    11    11  2023    18        6.380000
    11    11  2023    19        3.640000
    11    11  2023    20        0.000000
    11    11  2023    21        0.000000
    11    11  2023    22        0.000000
    11    11  2023    23        0.000000
    12    11  2023    00        2.260000
    12    11  2023    01        1.260000
    12    11  2023    02        1.150000
    12    11  2023    03        0.000000
    12    11  2023    04        0.000000
    12    11  2023    05        0.000000
    12    11  2023    06        0.740000
    12    11  2023    07        2.060000
    12    11  2023    08       18.060000
    12    11  2023    09        2.260000
    12    11  2023    10        7.520000
    12    11  2023    11        6.020000
    12    11  2023    12        2.580000
    12    11  2023    13        0.000000
    12    11  2023    14        0.000000
    12    11  2023    15        0.000000
    12    11  2023    16        4.510000
    12    11  2023    17        0.750000
    12    11  2023    18        1.500000
    12    11  2023    19        2.260000
    12    11  2023    20        0.750000
    12    11  2023    21        0.990000
    12    11  2023    22        1.500000
    12    11  2023    23        0.810000
    13    11  2023    00        1.450000
    13    11  2023    01        1.040000
    13    11  2023    02        0.860000
    13    11  2023    03        0.000000
    13    11  2023    04        1.120000
    13    11  2023    05        2.230000
    13    11  2023    06        4.470000
    13    11  2023    07        4.470000
    13    11  2023    08        2.230000
    13    11  2023    09        1.120000
    13    11  2023    10        0.200000
    13    11  2023    11        0.480000
    13    11  2023    12        0.330000
    13    11  2023    13        0.000000
    13    11  2023    14        0.000000
    13    11  2023    15        0.000000
    13    11  2023    16        0.000000
    13    11  2023    17        0.000000
    13    11  2023    18        0.000000
    13    11  2023    19        0.000000
    13    11  2023    20        0.000000
    13    11  2023    21        0.000000
    13    11  2023    22        0.000000
    13    11  2023    23        0.000000
    14    11  2023    00        0.000000
    14    11  2023    01        0.000000
    14    11  2023    02        0.000000
    14    11  2023    03        0.000000
    14    11  2023    04        0.000000
    14    11  2023    05        0.000000
    14    11  2023    06        0.000000
    14    11  2023    07        0.000000
    14    11  2023    08        0.000000
    14    11  2023    09        0.000000
    14    11  2023    10        0.000000
    14    11  2023    11        0.000000
    14    11  2023    12        0.000000
    14    11  2023    13        0.000000
    14    11  2023    14        0.000000
    14    11  2023    15        0.000000
    14    11  2023    16        0.000000
    14    11  2023    17        0.000000
    14    11  2023    18        0.000000
    14    11  2023    19        0.000000
    14    11  2023    20        0.000000
    14    11  2023    21        0.000000
    14    11  2023    22        0.000000
    14    11  2023    23        0.000000
    15    11  2023    00        0.000000
    15    11  2023    01        0.000000
    15    11  2023    02        0.000000
    15    11  2023    03        0.000000
    15    11  2023    04        0.000000
    15    11  2023    05        0.000000
    15    11  2023    06        0.000000
    15    11  2023    07        0.000000
    15    11  2023    08        0.000000
    15    11  2023    09        0.000000
    15    11  2023    10        0.000000
    15    11  2023    11        0.000000
    15    11  2023    12        0.000000
    15    11  2023    13        0.700000
    15    11  2023    14        0.000000
    15    11  2023    15        1.590000
    15    11  2023    16        1.650000
    15    11  2023    17        1.960000
    15    11  2023    18        3.510000
    15    11  2023    19        4.910000
    15    11  2023    20        6.320000
    15    11  2023    21        1.070000
    15    11  2023    22        0.000000
    15    11  2023    23        0.290000
    16    11  2023    00        0.000000
    16    11  2023    01        0.000000
    16    11  2023    02        0.000000
    16    11  2023    03        0.000000
    16    11  2023    04        0.000000
    16    11  2023    05        0.000000
    16    11  2023    06        0.000000
    16    11  2023    07        0.000000
    16    11  2023    08        0.000000
    16    11  2023    09        0.000000
    16    11  2023    10        0.000000
    16    11  2023    11        0.000000
    16    11  2023    12        0.000000
    16    11  2023    13        0.000000
    16    11  2023    14        0.000000
    16    11  2023    15        0.000000
    16    11  2023    16        0.000000
    16    11  2023    17        0.000000
    16    11  2023    18        0.000000
    16    11  2023    19        0.000000
    16    11  2023    20        0.000000
    16    11  2023    21        0.000000
    16    11  2023    22        0.000000
    16    11  2023    23        0.000000
    17    11  2023    00        0.000000
    17    11  2023    01        0.000000
    17    11  2023    02        0.000000
    17    11  2023    03        0.000000
    17    11  2023    04        0.000000
    17    11  2023    05        0.000000
    17    11  2023    06        0.000000
    17    11  2023    07        0.000000
    17    11  2023    08        0.000000
    17    11  2023    09        0.000000
    17    11  2023    10        0.000000
    17    11  2023    11        0.000000
    17    11  2023    12        0.000000
    17    11  2023    13        0.000000
    17    11  2023    14        0.000000
    17    11  2023    15        0.000000
    17    11  2023    16        0.000000
    17    11  2023    17        0.880000
    17    11  2023    18        5.250000
    17    11  2023    19        0.880000
    17    11  2023    20        2.620000
    17    11  2023    21        2.620000
    17    11  2023    22        1.750000
    17    11  2023    23        0.000000
    18    11  2023    00        0.210000
    18    11  2023    01        1.760000
    18    11  2023    02        0.000000
    18    11  2023    03        0.270000
    18    11  2023    04        0.000000
    18    11  2023    05        0.000000
    18    11  2023    06       21.060000
    18    11  2023    07        3.510000
    18    11  2023    08        5.270000
    18    11  2023    09        1.080000
    18    11  2023    10        0.960000
    18    11  2023    11        0.000000
    18    11  2023    12        1.030000
    18    11  2023    13        1.190000
    18    11  2023    14        1.660000
    18    11  2023    15        0.000000
    18    11  2023    16        0.000000
    18    11  2023    17        0.000000
    18    11  2023    18        0.000000
    18    11  2023    19        0.000000
    18    11  2023    20        0.000000
    18    11  2023    21        0.000000
    18    11  2023    22        0.000000
    18    11  2023    23        0.000000
    19    11  2023    00        0.000000
    19    11  2023    01        0.000000
    19    11  2023    02        0.000000
    19    11  2023    03        0.000000
    19    11  2023    04        0.000000
    19    11  2023    05        0.000000
    19    11  2023    06        0.000000
    19    11  2023    07        0.000000
    19    11  2023    08        0.000000
    19    11  2023    09        0.000000
    19    11  2023    10        0.000000
    19    11  2023    11        0.000000
    19    11  2023    12        0.000000
    19    11  2023    13        0.000000
    19    11  2023    14        0.000000
    19    11  2023    15        0.000000
    19    11  2023    16        0.000000
    19    11  2023    17        0.000000
    19    11  2023    18        0.000000
    19    11  2023    19        0.000000
    19    11  2023    20        0.000000
    19    11  2023    21        0.000000
    19    11  2023    22        0.000000
    19    11  2023    23        0.000000
    20    11  2023    00        0.000000
    20    11  2023    01        0.000000
    20    11  2023    02        0.000000
    20    11  2023    03        0.000000
    20    11  2023    04        0.000000
    20    11  2023    05        0.000000
    20    11  2023    06        0.000000
    20    11  2023    07        0.000000
    20    11  2023    08        0.000000
    20    11  2023    09        0.000000
