datetime,dia,mes,ano,hora,nivel_cm
2022-09-25 03:00:00,25,9,2022,3,155.0
2022-09-25 04:00:00,25,9,2022,4,155.0
2022-09-25 05:00:00,25,9,2022,5,155.0
2022-09-25 06:00:00,25,9,2022,6,154.0
2022-09-25 07:00:00,25,9,2022,7,154.0
2022-09-25 08:00:00,25,9,2022,8,153.0
2022-09-25 09:00:00,25,9,2022,9,153.0
2022-09-25 10:00:00,25,9,2022,10,153.0
2022-09-25 11:00:00,25,9,2022,11,153.0
2022-09-25 12:00:00,25,9,2022,12,153.0
2022-09-25 13:00:00,25,9,2022,13,153.0
2022-09-25 14:00:00,25,9,2022,14,152.0
2022-09-25 15:00:00,25,9,2022,15,152.0
2022-09-25 16:00:00,25,9,2022,16,152.0
2022-09-25 17:00:00,25,9,2022,17,152.0
2022-09-25 18:00:00,25,9,2022,18,152.0
2022-09-25 19:00:00,25,9,2022,19,152.0
2022-09-25 20:00:00,25,9,2022,20,152.0
2022-09-25 21:00:00,25,9,2022,21,151.0
2022-09-25 22:00:00,25,9,2022,22,151.0
2022-09-25 23:00:00,25,9,2022,23,151.0
2022-09-26 00:00:00,26,9,2022,0,151.0
2022-09-26 01:00:00,26,9,2022,1,151.0
2022-09-26 02:00:00,26,9,2022,2,150.0
2022-09-26 03:00:00,26,9,2022,3,150.0
2022-09-26 04:00:00,26,9,2022,4,150.0
2022-09-26 05:00:00,26,9,2022,5,150.0
2022-09-26 06:00:00,26,9,2022,6,150.0
2022-09-26 07:00:00,26,9,2022,7,149.0
2022-09-26 08:00:00,26,9,2022,8,149.0
2022-09-26 09:00:00,26,9,2022,9,149.0
2022-09-26 10:00:00,26,9,2022,10,149.0
2022-09-26 11:00:00,26,9,2022,11,149.0
2022-09-26 12:00:00,26,9,2022,12,149.0
2022-09-26 13:00:00,26,9,2022,13,149.0
2022-09-26 14:00:00,26,9,2022,14,149.0
2022-09-26 15:00:00,26,9,2022,15,149.0
2022-09-26 16:00:00,26,9,2022,16,149.0
2022-09-26 17:00:00,26,9,2022,17,149.0
2022-09-26 18:00:00,26,9,2022,18,148.0
2022-09-26 19:00:00,26,9,2022,19,148.0
2022-09-26 20:00:00,26,9,2022,20,148.0
2022-09-26 21:00:00,26,9,2022,21,148.0
2022-09-26 22:00:00,26,9,2022,22,148.0
2022-09-26 23:00:00,26,9,2022,23,147.0
2022-09-27 00:00:00,27,9,2022,0,147.0
2022-09-27 01:00:00,27,9,2022,1,147.0
2022-09-27 02:00:00,27,9,2022,2,147.0
2022-09-27 03:00:00,27,9,2022,3,147.0
2022-09-27 04:00:00,27,9,2022,4,147.0
2022-09-27 05:00:00,27,9,2022,5,147.0
2022-09-27 06:00:00,27,9,2022,6,147.0
2022-09-27 07:00:00,27,9,2022,7,147.0
2022-09-27 08:00:00,27,9,2022,8,147.0
2022-09-27 09:00:00,27,9,2022,9,147.0
2022-09-27 10:00:00,27,9,2022,10,147.0
2022-09-27 11:00:00,27,9,2022,11,148.0
2022-09-27 12:00:00,27,9,2022,12,148.0
2022-09-27 13:00:00,27,9,2022,13,148.0
2022-09-27 14:00:00,27,9,2022,14,148.0
2022-09-27 15:00:00,27,9,2022,15,148.0
2022-09-27 16:00:00,27,9,2022,16,148.0
2022-09-27 17:00:00,27,9,2022,17,148.0
2022-09-27 18:00:00,27,9,2022,18,148.0
2022-09-27 19:00:00,27,9,2022,19,147.0
2022-09-27 20:00:00,27,9,2022,20,147.0
2022-09-27 21:00:00,27,9,2022,21,147.0
2022-09-27 22:00:00,27,9,2022,22,147.0
2022-09-27 23:00:00,27,9,2022,23,147.0
2022-09-28 00:00:00,28,9,2022,0,147.0
2022-09-28 01:00:00,28,9,2022,1,147.0
2022-09-28 02:00:00,28,9,2022,2,147.0
2022-09-28 03:00:00,28,9,2022,3,147.0
2022-09-28 04:00:00,28,9,2022,4,147.0
2022-09-28 05:00:00,28,9,2022,5,147.0
2022-09-28 06:00:00,28,9,2022,6,147.0
2022-09-28 07:00:00,28,9,2022,7,147.0
2022-09-28 08:00:00,28,9,2022,8,147.0
2022-09-28 09:00:00,28,9,2022,9,147.0
2022-09-28 10:00:00,28,9,2022,10,147.0
2022-09-28 11:00:00,28,9,2022,11,148.0
2022-09-28 12:00:00,28,9,2022,12,148.0
2022-09-28 13:00:00,28,9,2022,13,148.0
2022-09-28 14:00:00,28,9,2022,14,148.0
2022-09-28 15:00:00,28,9,2022,15,148.0
2022-09-28 16:00:00,28,9,2022,16,148.0
2022-09-28 17:00:00,28,9,2022,17,148.0
2022-09-28 18:00:00,28,9,2022,18,147.0
2022-09-28 19:00:00,28,9,2022,19,147.0
2022-09-28 20:00:00,28,9,2022,20,147.0
2022-09-28 21:00:00,28,9,2022,21,147.0
2022-09-28 22:00:00,28,9,2022,22,147.0
2022-09-28 23:00:00,28,9,2022,23,147.0
2022-09-29 00:00:00,29,9,2022,0,147.0
2022-09-29 01:00:00,29,9,2022,1,147.0
2022-09-29 02:00:00,29,9,2022,2,147.0
2022-09-29 03:00:00,29,9,2022,3,146.0
2022-09-29 04:00:00,29,9,2022,4,146.0
2022-09-29 05:00:00,29,9,2022,5,146.0
2022-09-29 06:00:00,29,9,2022,6,146.0
2022-09-29 07:00:00,29,9,2022,7,146.0
2022-09-29 08:00:00,29,9,2022,8,146.0
2022-09-29 09:00:00,29,9,2022,9,146.0
2022-09-29 10:00:00,29,9,2022,10,146.0
2022-09-29 11:00:00,29,9,2022,11,145.0
2022-09-29 12:00:00,29,9,2022,12,146.0
2022-09-29 13:00:00,29,9,2022,13,146.0
2022-09-29 14:00:00,29,9,2022,14,145.0
2022-09-29 15:00:00,29,9,2022,15,145.0
2022-09-29 16:00:00,29,9,2022,16,145.0
2022-09-29 17:00:00,29,9,2022,17,145.0
2022-09-29 18:00:00,29,9,2022,18,145.0
2022-09-29 19:00:00,29,9,2022,19,144.0
2022-09-29 20:00:00,29,9,2022,20,144.0
2022-09-29 21:00:00,29,9,2022,21,144.0
2022-09-29 22:00:00,29,9,2022,22,144.0
2022-09-29 23:00:00,29,9,2022,23,144.0
2022-09-30 00:00:00,30,9,2022,0,143.0
2022-09-30 01:00:00,30,9,2022,1,143.0
2022-09-30 02:00:00,30,9,2022,2,143.0
2022-09-30 03:00:00,30,9,2022,3,143.0
2022-09-30 04:00:00,30,9,2022,4,143.0
2022-09-30 05:00:00,30,9,2022,5,143.0
2022-09-30 06:00:00,30,9,2022,6,142.0
2022-09-30 07:00:00,30,9,2022,7,142.0
2022-09-30 08:00:00,30,9,2022,8,142.0
2022-09-30 09:00:00,30,9,2022,9,142.0
2022-09-30 10:00:00,30,9,2022,10,142.0
2022-09-30 11:00:00,30,9,2022,11,142.0
2022-09-30 12:00:00,30,9,2022,12,142.0
2022-09-30 13:00:00,30,9,2022,13,142.0
2022-09-30 14:00:00,30,9,2022,14,141.0
2022-09-30 15:00:00,30,9,2022,15,141.0
2022-09-30 16:00:00,30,9,2022,16,141.0
2022-09-30 17:00:00,30,9,2022,17,141.0
2022-09-30 18:00:00,30,9,2022,18,140.0
2022-09-30 19:00:00,30,9,2022,19,140.0
2022-09-30 20:00:00,30,9,2022,20,140.0
2022-09-30 21:00:00,30,9,2022,21,140.0
2022-09-30 22:00:00,30,9,2022,22,139.0
2022-09-30 23:00:00,30,9,2022,23,139.0
2022-10-01 00:00:00,1,10,2022,0,139.0
2022-10-01 01:00:00,1,10,2022,1,139.0
2022-10-01 02:00:00,1,10,2022,2,139.0
2022-10-01 03:00:00,1,10,2022,3,139.0
2022-10-01 04:00:00,1,10,2022,4,139.0
2022-10-01 05:00:00,1,10,2022,5,139.0
2022-10-01 06:00:00,1,10,2022,6,138.0
2022-10-01 07:00:00,1,10,2022,7,138.0
2022-10-01 08:00:00,1,10,2022,8,138.0
2022-10-01 09:00:00,1,10,2022,9,138.0
2022-10-01 10:00:00,1,10,2022,10,138.0
2022-10-01 11:00:00,1,10,2022,11,138.0
2022-10-01 12:00:00,1,10,2022,12,138.0
2022-10-01 13:00:00,1,10,2022,13,138.0
2022-10-01 14:00:00,1,10,2022,14,139.0
2022-10-01 15:00:00,1,10,2022,15,139.0
2022-10-01 16:00:00,1,10,2022,16,139.0
2022-10-01 17:00:00,1,10,2022,17,139.0
2022-10-01 18:00:00,1,10,2022,18,138.0
2022-10-01 19:00:00,1,10,2022,19,138.0
2022-10-01 20:00:00,1,10,2022,20,138.0
2022-10-01 21:00:00,1,10,2022,21,137.0
2022-10-01 22:00:00,1,10,2022,22,137.0
2022-10-01 23:00:00,1,10,2022,23,137.0
2022-10-02 00:00:00,2,10,2022,0,137.0
2022-10-02 01:00:00,2,10,2022,1,137.0
2022-10-02 02:00:00,2,10,2022,2,137.0
2022-10-02 03:00:00,2,10,2022,3,137.0
2022-10-02 04:00:00,2,10,2022,4,137.0
2022-10-02 05:00:00,2,10,2022,5,137.0
2022-10-02 06:00:00,2,10,2022,6,137.0
2022-10-02 07:00:00,2,10,2022,7,137.0
2022-10-02 08:00:00,2,10,2022,8,137.0
2022-10-02 09:00:00,2,10,2022,9,137.0
2022-10-02 10:00:00,2,10,2022,10,137.0
2022-10-02 11:00:00,2,10,2022,11,138.0
2022-10-02 12:00:00,2,10,2022,12,138.0
2022-10-02 13:00:00,2,10,2022,13,138.0
2022-10-02 14:00:00,2,10,2022,14,138.0
2022-10-02 15:00:00,2,10,2022,15,138.0
2022-10-02 16:00:00,2,10,2022,16,138.0
2022-10-02 17:00:00,2,10,2022,17,138.0
2022-10-02 18:00:00,2,10,2022,18,138.0
2022-10-02 19:00:00,2,10,2022,19,137.0
2022-10-02 20:00:00,2,10,2022,20,137.0
2022-10-02 21:00:00,2,10,2022,21,137.0
2022-10-02 22:00:00,2,10,2022,22,137.0
2022-10-02 23:00:00,2,10,2022,23,137.0
2022-10-03 00:00:00,3,10,2022,0,137.0
2022-10-03 01:00:00,3,10,2022,1,136.0
2022-10-03 02:00:00,3,10,2022,2,136.0
2022-10-03 03:00:00,3,10,2022,3,136.0
2022-10-03 04:00:00,3,10,2022,4,136.0
2022-10-03 05:00:00,3,10,2022,5,136.0
2022-10-03 06:00:00,3,10,2022,6,137.0
2022-10-03 07:00:00,3,10,2022,7,136.0
2022-10-03 08:00:00,3,10,2022,8,136.0
2022-10-03 09:00:00,3,10,2022,9,137.0
2022-10-03 10:00:00,3,10,2022,10,137.0
2022-10-03 11:00:00,3,10,2022,11,137.0
2022-10-03 12:00:00,3,10,2022,12,137.0
2022-10-03 13:00:00,3,10,2022,13,137.0
2022-10-03 14:00:00,3,10,2022,14,137.0
2022-10-03 15:00:00,3,10,2022,15,137.0
2022-10-03 16:00:00,3,10,2022,16,137.0
2022-10-03 17:00:00,3,10,2022,17,137.0
2022-10-03 18:00:00,3,10,2022,18,137.0
2022-10-03 19:00:00,3,10,2022,19,137.0
2022-10-03 20:00:00,3,10,2022,20,136.0
2022-10-03 21:00:00,3,10,2022,21,136.0
2022-10-03 22:00:00,3,10,2022,22,136.0
2022-10-03 23:00:00,3,10,2022,23,136.0
2022-10-04 00:00:00,4,10,2022,0,136.0
2022-10-04 01:00:00,4,10,2022,1,136.0
2022-10-04 02:00:00,4,10,2022,2,135.0
2022-10-04 03:00:00,4,10,2022,3,135.0
2022-10-04 04:00:00,4,10,2022,4,135.0
2022-10-04 05:00:00,4,10,2022,5,135.0
2022-10-04 06:00:00,4,10,2022,6,135.0
2022-10-04 07:00:00,4,10,2022,7,135.0
2022-10-04 08:00:00,4,10,2022,8,135.0
2022-10-04 09:00:00,4,10,2022,9,134.0
2022-10-04 10:00:00,4,10,2022,10,134.0
2022-10-04 11:00:00,4,10,2022,11,135.0
2022-10-04 12:00:00,4,10,2022,12,135.0
2022-10-04 13:00:00,4,10,2022,13,135.0
2022-10-04 14:00:00,4,10,2022,14,135.0
2022-10-04 15:00:00,4,10,2022,15,135.0
2022-10-04 16:00:00,4,10,2022,16,135.0
2022-10-04 17:00:00,4,10,2022,17,135.0
2022-10-04 18:00:00,4,10,2022,18,134.0
2022-10-04 19:00:00,4,10,2022,19,134.0
2022-10-04 20:00:00,4,10,2022,20,134.0
2022-10-04 21:00:00,4,10,2022,21,134.0
2022-10-04 22:00:00,4,10,2022,22,134.0
2022-10-04 23:00:00,4,10,2022,23,133.0
2022-10-05 00:00:00,5,10,2022,0,133.0
2022-10-05 01:00:00,5,10,2022,1,133.0
2022-10-05 02:00:00,5,10,2022,2,133.0
2022-10-05 03:00:00,5,10,2022,3,133.0
2022-10-05 04:00:00,5,10,2022,4,132.0
2022-10-05 05:00:00,5,10,2022,5,132.0
2022-10-05 06:00:00,5,10,2022,6,132.0
2022-10-05 07:00:00,5,10,2022,7,132.0
2022-10-05 08:00:00,5,10,2022,8,132.0
2022-10-05 09:00:00,5,10,2022,9,132.0
2022-10-05 10:00:00,5,10,2022,10,132.0
2022-10-05 11:00:00,5,10,2022,11,132.0
2022-10-05 12:00:00,5,10,2022,12,132.0
2022-10-05 13:00:00,5,10,2022,13,132.0
2022-10-05 14:00:00,5,10,2022,14,132.0
2022-10-05 15:00:00,5,10,2022,15,132.0
2022-10-05 16:00:00,5,10,2022,16,132.0
2022-10-05 17:00:00,5,10,2022,17,132.0
2022-10-05 18:00:00,5,10,2022,18,131.0
2022-10-05 19:00:00,5,10,2022,19,131.0
2022-10-05 20:00:00,5,10,2022,20,131.0
2022-10-05 21:00:00,5,10,2022,21,131.0
2022-10-05 22:00:00,5,10,2022,22,131.0
2022-10-05 23:00:00,5,10,2022,23,131.0
2022-10-06 00:00:00,6,10,2022,0,131.0
2022-10-06 01:00:00,6,10,2022,1,130.0
2022-10-06 02:00:00,6,10,2022,2,130.0
2022-10-06 03:00:00,6,10,2022,3,130.0
2022-10-06 04:00:00,6,10,2022,4,130.0
2022-10-06 05:00:00,6,10,2022,5,130.0
2022-10-06 06:00:00,6,10,2022,6,130.0
2022-10-06 07:00:00,6,10,2022,7,131.0
2022-10-06 08:00:00,6,10,2022,8,132.0
2022-10-06 09:00:00,6,10,2022,9,133.0
2022-10-06 10:00:00,6,10,2022,10,134.0
2022-10-06 11:00:00,6,10,2022,11,134.0
2022-10-06 12:00:00,6,10,2022,12,134.0
2022-10-06 13:00:00,6,10,2022,13,135.0
2022-10-06 14:00:00,6,10,2022,14,136.0
2022-10-06 15:00:00,6,10,2022,15,136.0
2022-10-06 16:00:00,6,10,2022,16,137.0
2022-10-06 17:00:00,6,10,2022,17,137.0
2022-10-06 18:00:00,6,10,2022,18,138.0
2022-10-06 19:00:00,6,10,2022,19,138.0
2022-10-06 20:00:00,6,10,2022,20,139.0
2022-10-06 21:00:00,6,10,2022,21,140.0
2022-10-06 22:00:00,6,10,2022,22,141.0
2022-10-06 23:00:00,6,10,2022,23,142.0
2022-10-07 00:00:00,7,10,2022,0,143.0
2022-10-07 01:00:00,7,10,2022,1,144.0
2022-10-07 02:00:00,7,10,2022,2,145.0
2022-10-07 03:00:00,7,10,2022,3,146.0
2022-10-07 04:00:00,7,10,2022,4,147.0
2022-10-07 05:00:00,7,10,2022,5,148.0
2022-10-07 06:00:00,7,10,2022,6,149.0
2022-10-07 07:00:00,7,10,2022,7,151.0
2022-10-07 08:00:00,7,10,2022,8,152.0
2022-10-07 09:00:00,7,10,2022,9,154.0
2022-10-07 10:00:00,7,10,2022,10,156.0
2022-10-07 11:00:00,7,10,2022,11,157.0
2022-10-07 12:00:00,7,10,2022,12,159.0
2022-10-07 13:00:00,7,10,2022,13,161.0
2022-10-07 14:00:00,7,10,2022,14,163.0
2022-10-07 15:00:00,7,10,2022,15,165.0
2022-10-07 16:00:00,7,10,2022,16,166.0
2022-10-07 17:00:00,7,10,2022,17,169.0
2022-10-07 18:00:00,7,10,2022,18,171.0
2022-10-07 19:00:00,7,10,2022,19,173.0
2022-10-07 20:00:00,7,10,2022,20,175.0
2022-10-07 21:00:00,7,10,2022,21,178.0
2022-10-07 22:00:00,7,10,2022,22,181.0
2022-10-07 23:00:00,7,10,2022,23,184.0
2022-10-08 00:00:00,8,10,2022,0,187.0
2022-10-08 01:00:00,8,10,2022,1,191.0
2022-10-08 02:00:00,8,10,2022,2,194.0
2022-10-08 03:00:00,8,10,2022,3,198.0
2022-10-08 04:00:00,8,10,2022,4,202.0
2022-10-08 05:00:00,8,10,2022,5,206.0
2022-10-08 06:00:00,8,10,2022,6,210.0
2022-10-08 07:00:00,8,10,2022,7,213.0
2022-10-08 08:00:00,8,10,2022,8,218.0
2022-10-08 09:00:00,8,10,2022,9,223.0
2022-10-08 10:00:00,8,10,2022,10,226.0
2022-10-08 11:00:00,8,10,2022,11,230.0
2022-10-08 12:00:00,8,10,2022,12,233.0
2022-10-08 13:00:00,8,10,2022,13,236.0
2022-10-08 14:00:00,8,10,2022,14,239.0
2022-10-08 15:00:00,8,10,2022,15,242.0
2022-10-08 16:00:00,8,10,2022,16,245.0
2022-10-08 17:00:00,8,10,2022,17,248.0
2022-10-08 18:00:00,8,10,2022,18,250.0
2022-10-08 19:00:00,8,10,2022,19,252.0
2022-10-08 20:00:00,8,10,2022,20,254.0
2022-10-08 21:00:00,8,10,2022,21,255.0
2022-10-08 22:00:00,8,10,2022,22,257.0
2022-10-08 23:00:00,8,10,2022,23,258.0
2022-10-09 00:00:00,9,10,2022,0,260.0
2022-10-09 01:00:00,9,10,2022,1,261.0
2022-10-09 02:00:00,9,10,2022,2,261.0
2022-10-09 03:00:00,9,10,2022,3,262.0
2022-10-09 04:00:00,9,10,2022,4,263.0
2022-10-09 05:00:00,9,10,2022,5,263.0
2022-10-09 06:00:00,9,10,2022,6,264.0
2022-10-09 07:00:00,9,10,2022,7,264.0
2022-10-09 08:00:00,9,10,2022,8,264.0
2022-10-09 09:00:00,9,10,2022,9,265.0
2022-10-09 10:00:00,9,10,2022,10,266.0
2022-10-09 11:00:00,9,10,2022,11,265.0
2022-10-09 12:00:00,9,10,2022,12,265.0
2022-10-09 13:00:00,9,10,2022,13,265.0
2022-10-09 14:00:00,9,10,2022,14,264.0
2022-10-09 15:00:00,9,10,2022,15,264.0
2022-10-09 16:00:00,9,10,2022,16,263.0
2022-10-09 17:00:00,9,10,2022,17,262.0
2022-10-09 18:00:00,9,10,2022,18,261.0
2022-10-09 19:00:00,9,10,2022,19,260.0
2022-10-09 20:00:00,9,10,2022,20,258.0
2022-10-09 21:00:00,9,10,2022,21,259.0
2022-10-09 22:00:00,9,10,2022,22,258.0
2022-10-09 23:00:00,9,10,2022,23,258.0
2022-10-10 00:00:00,10,10,2022,0,258.0
2022-10-10 01:00:00,10,10,2022,1,257.0
2022-10-10 02:00:00,10,10,2022,2,256.0
2022-10-10 03:00:00,10,10,2022,3,255.0
2022-10-10 04:00:00,10,10,2022,4,255.0
2022-10-10 05:00:00,10,10,2022,5,254.0
2022-10-10 06:00:00,10,10,2022,6,253.0
2022-10-10 07:00:00,10,10,2022,7,252.0
2022-10-10 08:00:00,10,10,2022,8,252.0
2022-10-10 09:00:00,10,10,2022,9,255.0
2022-10-10 10:00:00,10,10,2022,10,258.0
2022-10-10 11:00:00,10,10,2022,11,260.0
2022-10-10 12:00:00,10,10,2022,12,262.0
2022-10-10 13:00:00,10,10,2022,13,265.0
2022-10-10 14:00:00,10,10,2022,14,270.0
2022-10-10 15:00:00,10,10,2022,15,274.0
2022-10-10 16:00:00,10,10,2022,16,278.0
2022-10-10 17:00:00,10,10,2022,17,282.0
2022-10-10 18:00:00,10,10,2022,18,286.0
2022-10-10 19:00:00,10,10,2022,19,290.0
2022-10-10 20:00:00,10,10,2022,20,295.0
2022-10-10 21:00:00,10,10,2022,21,299.0
2022-10-10 22:00:00,10,10,2022,22,303.0
2022-10-10 23:00:00,10,10,2022,23,308.0
2022-10-11 00:00:00,11,10,2022,0,312.0
2022-10-11 01:00:00,11,10,2022,1,317.0
2022-10-11 02:00:00,11,10,2022,2,323.0
2022-10-11 03:00:00,11,10,2022,3,330.0
2022-10-11 04:00:00,11,10,2022,4,337.0
2022-10-11 05:00:00,11,10,2022,5,345.0
2022-10-11 06:00:00,11,10,2022,6,355.0
2022-10-11 07:00:00,11,10,2022,7,364.0
2022-10-11 08:00:00,11,10,2022,8,374.0
2022-10-11 09:00:00,11,10,2022,9,385.0
2022-10-11 10:00:00,11,10,2022,10,397.0
2022-10-11 11:00:00,11,10,2022,11,412.0
2022-10-11 12:00:00,11,10,2022,12,427.0
2022-10-11 13:00:00,11,10,2022,13,438.0
2022-10-11 14:00:00,11,10,2022,14,448.0
2022-10-11 15:00:00,11,10,2022,15,457.0
2022-10-11 16:00:00,11,10,2022,16,465.0
2022-10-11 17:00:00,11,10,2022,17,472.0
2022-10-11 18:00:00,11,10,2022,18,479.0
2022-10-11 19:00:00,11,10,2022,19,485.0
2022-10-11 20:00:00,11,10,2022,20,491.0
2022-10-11 21:00:00,11,10,2022,21,496.0
2022-10-11 22:00:00,11,10,2022,22,501.0
2022-10-11 23:00:00,11,10,2022,23,506.0
2022-10-12 00:00:00,12,10,2022,0,510.0
2022-10-12 01:00:00,12,10,2022,1,514.0
2022-10-12 02:00:00,12,10,2022,2,519.0
2022-10-12 03:00:00,12,10,2022,3,522.0
2022-10-12 04:00:00,12,10,2022,4,526.0
2022-10-12 05:00:00,12,10,2022,5,529.0
2022-10-12 06:00:00,12,10,2022,6,533.0
2022-10-12 07:00:00,12,10,2022,7,536.0
2022-10-12 08:00:00,12,10,2022,8,539.0
2022-10-12 09:00:00,12,10,2022,9,542.0
2022-10-12 10:00:00,12,10,2022,10,545.0
2022-10-12 11:00:00,12,10,2022,11,548.0
2022-10-12 12:00:00,12,10,2022,12,551.0
2022-10-12 13:00:00,12,10,2022,13,554.0
2022-10-12 14:00:00,12,10,2022,14,556.0
2022-10-12 15:00:00,12,10,2022,15,559.0
2022-10-12 16:00:00,12,10,2022,16,561.0
2022-10-12 17:00:00,12,10,2022,17,564.0
2022-10-12 18:00:00,12,10,2022,18,566.0
2022-10-12 19:00:00,12,10,2022,19,568.0
2022-10-12 20:00:00,12,10,2022,20,570.0
2022-10-12 21:00:00,12,10,2022,21,572.0
2022-10-12 22:00:00,12,10,2022,22,574.0
2022-10-12 23:00:00,12,10,2022,23,576.0
2022-10-13 00:00:00,13,10,2022,0,578.0
2022-10-13 01:00:00,13,10,2022,1,580.0
2022-10-13 02:00:00,13,10,2022,2,582.0
2022-10-13 03:00:00,13,10,2022,3,584.0
2022-10-13 04:00:00,13,10,2022,4,586.0
2022-10-13 05:00:00,13,10,2022,5,588.0
2022-10-13 06:00:00,13,10,2022,6,590.0
2022-10-13 07:00:00,13,10,2022,7,591.0
2022-10-13 08:00:00,13,10,2022,8,593.0
2022-10-13 09:00:00,13,10,2022,9,595.0
2022-10-13 10:00:00,13,10,2022,10,597.0
2022-10-13 11:00:00,13,10,2022,11,599.0
2022-10-13 12:00:00,13,10,2022,12,600.0
2022-10-13 13:00:00,13,10,2022,13,602.0
2022-10-13 14:00:00,13,10,2022,14,604.0
2022-10-13 15:00:00,13,10,2022,15,606.0
2022-10-13 16:00:00,13,10,2022,16,608.0
2022-10-13 17:00:00,13,10,2022,17,609.0
2022-10-13 18:00:00,13,10,2022,18,611.0
2022-10-13 19:00:00,13,10,2022,19,612.0
2022-10-13 20:00:00,13,10,2022,20,615.0
2022-10-13 21:00:00,13,10,2022,21,617.0
2022-10-13 22:00:00,13,10,2022,22,618.0
2022-10-13 23:00:00,13,10,2022,23,620.0
2022-10-14 00:00:00,14,10,2022,0,621.0
2022-10-14 01:00:00,14,10,2022,1,623.0
2022-10-14 02:00:00,14,10,2022,2,625.0
2022-10-14 03:00:00,14,10,2022,3,627.0
2022-10-14 04:00:00,14,10,2022,4,629.0
2022-10-14 05:00:00,14,10,2022,5,631.0
2022-10-14 06:00:00,14,10,2022,6,632.0
2022-10-14 07:00:00,14,10,2022,7,634.0
2022-10-14 08:00:00,14,10,2022,8,636.0
2022-10-14 09:00:00,14,10,2022,9,637.0
2022-10-14 10:00:00,14,10,2022,10,639.0
2022-10-14 11:00:00,14,10,2022,11,640.0
2022-10-14 12:00:00,14,10,2022,12,642.0
2022-10-14 13:00:00,14,10,2022,13,643.0
2022-10-14 14:00:00,14,10,2022,14,645.0
2022-10-14 15:00:00,14,10,2022,15,646.0
2022-10-14 16:00:00,14,10,2022,16,648.0
2022-10-14 17:00:00,14,10,2022,17,649.0
2022-10-14 18:00:00,14,10,2022,18,650.0
2022-10-14 19:00:00,14,10,2022,19,651.0
2022-10-14 20:00:00,14,10,2022,20,652.0
2022-10-14 21:00:00,14,10,2022,21,653.0
2022-10-14 22:00:00,14,10,2022,22,654.0
2022-10-14 23:00:00,14,10,2022,23,655.0
2022-10-15 00:00:00,15,10,2022,0,656.0
2022-10-15 01:00:00,15,10,2022,1,657.0
2022-10-15 02:00:00,15,10,2022,2,658.0
2022-10-15 03:00:00,15,10,2022,3,659.0
2022-10-15 04:00:00,15,10,2022,4,660.0
2022-10-15 05:00:00,15,10,2022,5,661.0
2022-10-15 06:00:00,15,10,2022,6,662.0
2022-10-15 07:00:00,15,10,2022,7,663.0
2022-10-15 08:00:00,15,10,2022,8,664.0
2022-10-15 09:00:00,15,10,2022,9,665.0
2022-10-15 10:00:00,15,10,2022,10,666.0
2022-10-15 11:00:00,15,10,2022,11,667.0
2022-10-15 12:00:00,15,10,2022,12,667.0
2022-10-15 13:00:00,15,10,2022,13,668.0
2022-10-15 14:00:00,15,10,2022,14,669.0
2022-10-15 15:00:00,15,10,2022,15,670.0
2022-10-15 16:00:00,15,10,2022,16,670.0
2022-10-15 17:00:00,15,10,2022,17,671.0
2022-10-15 18:00:00,15,10,2022,18,672.0
2022-10-15 19:00:00,15,10,2022,19,672.0
2022-10-15 20:00:00,15,10,2022,20,673.0
2022-10-15 21:00:00,15,10,2022,21,674.0
2022-10-15 22:00:00,15,10,2022,22,674.0
2022-10-15 23:00:00,15,10,2022,23,675.0
2022-10-16 00:00:00,16,10,2022,0,675.0
2022-10-16 01:00:00,16,10,2022,1,676.0
2022-10-16 02:00:00,16,10,2022,2,677.0
2022-10-16 03:00:00,16,10,2022,3,677.0
2022-10-16 04:00:00,16,10,2022,4,678.0
2022-10-16 05:00:00,16,10,2022,5,678.0
2022-10-16 06:00:00,16,10,2022,6,679.0
2022-10-16 07:00:00,16,10,2022,7,681.0
2022-10-16 08:00:00,16,10,2022,8,682.0
2022-10-16 09:00:00,16,10,2022,9,682.0
2022-10-16 10:00:00,16,10,2022,10,683.0
2022-10-16 11:00:00,16,10,2022,11,684.0
2022-10-16 12:00:00,16,10,2022,12,685.0
2022-10-16 13:00:00,16,10,2022,13,685.0
2022-10-16 14:00:00,16,10,2022,14,686.0
2022-10-16 15:00:00,16,10,2022,15,687.0
2022-10-16 16:00:00,16,10,2022,16,687.0
2022-10-16 17:00:00,16,10,2022,17,688.0
2022-10-16 18:00:00,16,10,2022,18,688.0
2022-10-16 19:00:00,16,10,2022,19,688.0
2022-10-16 20:00:00,16,10,2022,20,689.0
2022-10-16 21:00:00,16,10,2022,21,689.0
2022-10-16 22:00:00,16,10,2022,22,690.0
2022-10-16 23:00:00,16,10,2022,23,690.0
2022-10-17 00:00:00,17,10,2022,0,690.0
2022-10-17 01:00:00,17,10,2022,1,691.0
2022-10-17 02:00:00,17,10,2022,2,691.0
2022-10-17 03:00:00,17,10,2022,3,692.0
2022-10-17 04:00:00,17,10,2022,4,692.0
2022-10-17 05:00:00,17,10,2022,5,692.0
2022-10-17 06:00:00,17,10,2022,6,693.0
2022-10-17 07:00:00,17,10,2022,7,693.0
2022-10-17 08:00:00,17,10,2022,8,693.0
2022-10-17 09:00:00,17,10,2022,9,694.0
2022-10-17 10:00:00,17,10,2022,10,694.0
2022-10-17 11:00:00,17,10,2022,11,695.0
